id,State_Name,State_ab,County,Type,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Samples
51011364,Virginia,VA,Wythe County,Town,5894325,820,36.905132,-81.27725,644,596,169,113
51011259,Virginia,VA,Louisa County,Town,2300242,14136,38.007584,-77.906236,911,890,323,65
51011262,Virginia,VA,Highland County,Town,815411,0,38.411559,-79.580883,548,383,284,13
51011271,Virginia,VA,Shenandoah County,Town,7038035,65685,38.739064,-78.645837,876,776,320,308
51011286,Virginia,VA,New Kent County,CDP,11626584,0,37.509481,-76.986249,0,0,0,0
51011322,Virginia,VA,Petersburg,City,59430127,614559,37.20473,-77.392368,843,846,358,6990
51011328,Virginia,VA,Poquoson,City,39850781,163448417,37.12836,-76.303534,1338,1155,613,800
51011343,Virginia,VA,Radford,City,25567010,867992,37.120119,-80.559147,854,710,585,3030
51011370,Virginia,VA,Salem,City,37400253,263080,37.285333,-80.055241,888,838,320,3271
51011415,Virginia,VA,Page County,Town,3709282,5342,38.58104,-78.499403,748,757,274,316
51011400,Virginia,VA,Isle of Wight County,Town,24501919,2390075,36.971873,-76.612997,869,876,472,907
51011418,Virginia,VA,Frederick County,Town,6181484,76018,39.093138,-78.218326,1022,953,353,356
51011436,Virginia,VA,Prince George County,CDP,5360428,0,37.081004,-77.356322,1186,1166,121,66
51011460,Virginia,VA,Virginia Beach,City,633821720,654694207,36.779985,-76.025209,1332,1247,512,58844
51011478,Virginia,VA,Lancaster County,Town,2533612,5256,37.644737,-76.389965,1038,888,478,62
51011481,Virginia,VA,Winchester,City,23918428,53195,39.173869,-78.176356,1005,936,385,5668
5001124,Vermont,VT,Grand Isle County,Village,1651646,0,44.976728,-73.30257,965,1146,487,51
5001214,Vermont,VT,Caledonia County,CDP,33284541,584320,44.430445,-72.008582,710,706,242,992
5001172,Vermont,VT,Essex County,CDP,10796147,992759,44.814026,-71.885546,570,617,218,136
5001235,Vermont,VT,Rutland County,CDP,9535344,49648,43.596686,-73.042958,780,726,366,146
5001241,Vermont,VT,Chittenden County,City,3707470,206068,44.495587,-73.184857,1055,1024,533,1840
5001238,Vermont,VT,Orange County,CDP,8701034,15741,44.117656,-72.550642,991,772,651,248
5001199,Vermont,VT,Orleans County,Village,2351540,84402,44.80877,-72.199501,716,717,323,102
5001223,Vermont,VT,Franklin County,Village,1970078,83068,44.924538,-73.119353,770,751,334,424
5001229,Vermont,VT,Washington County,CDP,4313543,118890,44.157314,-72.477642,675,674,18,19
5001211,Vermont,VT,Windsor County,CDP,1641308,33195,43.870387,-72.803593,520,616,224,73
5001220,Vermont,VT,Bennington County,CDP,5806199,7761,42.940602,-73.194625,962,894,183,66
5001232,Vermont,VT,Windham County,CDP,4234661,15036,42.856521,-72.600362,678,674,304,585
53011386,Washington,WA,Grays Harbor County,City,9540652,2076234,46.891774,-124.119826,644,596,290,464
53011362,Washington,WA,Stevens County,CDP,1107907,0,48.172887,-117.724457,553,485,243,36
53011317,Washington,WA,Whitman County,CDP,5748288,0,47.007401,-117.350209,638,703,187,14
53011377,Washington,WA,Snohomish County,CDP,10542459,335514,48.165106,-122.347701,804,648,407,88
53011293,Washington,WA,Mason County,CDP,17355065,570434,47.328343,-123.1588,668,645,253,40
53011281,Washington,WA,Skagit County,City,11198550,0,48.511263,-122.232077,1046,1024,383,1988
5301882,Washington,WA,Asotin County,CDP,15604639,0,46.387589,-117.083138,959,886,301,341
53011329,Washington,WA,Kitsap County,CDP,17696538,2012479,47.725917,-122.588347,1066,993,448,440
53011407,Washington,WA,Clark County,Town,1391183,0,45.865132,-122.406279,1020,895,420,131
53011353,Washington,WA,Ferry County,CDP,10809200,0,48.262169,-118.359053,0,0,0,0
53011299,Washington,WA,Pacific County,City,4185267,934708,46.669889,-123.801846,621,611,271,260
53011173,Washington,WA,Whatcom County,City,1827321,0,48.92771,-122.321278,1091,988,300,117
53011350,Washington,WA,Klickitat County,CDP,17973664,109637,45.997772,-121.528843,1247,1212,522,50
53011284,Washington,WA,Clallam County,City,16372114,210807,48.073677,-123.087823,965,861,578,1303
53011365,Washington,WA,King County,CDP,95641725,113590488,47.411191,-122.455105,962,962,351,1026
53011401,Washington,WA,Pierce County,CDP,15113884,0,47.282843,-122.577113,1114,1087,361,579
53011176,Washington,WA,Skamania County,City,6486554,682028,45.643454,-121.96504,738,725,384,262
53011404,Washington,WA,Cowlitz County,City,10575699,312596,45.91818,-122.753514,892,823,329,671
53011383,Washington,WA,Chelan County,City,20735395,718673,47.4256,-120.328685,847,801,331,4874
53011392,Washington,WA,Yakima County,CDP,6908017,0,46.376978,-120.738123,585,610,276,71
53011371,Washington,WA,Walla Walla County,CDP,3441678,0,46.051556,-118.302837,1483,1329,561,37
53011344,Washington,WA,Okanogan County,City,2090697,0,48.708486,-119.442802,626,557,398,271
53011053,Washington,WA,Grant County,Town,1520900,0,47.410478,-118.988622,0,0,0,0
53011389,Washington,WA,Island County,CDP,17143054,51172,48.34877,-122.653704,1137,1006,410,168
53011248,Washington,WA,Lincoln County,Town,1288714,11944,47.670094,-117.878575,637,554,220,61
53011266,Washington,WA,Wahkiakum County,CDP,59346115,722104,46.308141,-123.643445,605,586,50,20
53011308,Washington,WA,Spokane County,City,178034003,1984449,47.666935,-117.433322,814,748,390,38059
5301975,Washington,WA,Benton County,CDP,29948536,7698838,46.16945,-119.044842,1039,1071,222,184
53011035,Washington,WA,Franklin County,City,1146355,0,46.643575,-118.556564,719,751,229,30
53011380,Washington,WA,Douglas County,Town,2244695,0,47.648008,-120.070693,804,711,306,226
53011170,Washington,WA,Pend Oreille County,City,3429509,0,48.179081,-117.054826,722,733,431,374
53011398,Washington,WA,Lewis County,City,3342428,0,46.490643,-122.93427,835,839,274,209
53011410,Washington,WA,Thurston County,City,14720668,15877,46.942612,-122.643077,1097,1138,464,1197
53011221,Washington,WA,Garfield County,City,4578460,0,46.473756,-117.596667,671,648,250,144
53011227,Washington,WA,Jefferson County,CDP,29883990,6684867,47.914582,-122.695066,1489,1462,236,87
53026239,Washington,WA,Adams County,Track,5135225,0,46.3731394,-120.3161842,751,770,256,300
53011263,Washington,WA,Kittitas County,CDP,2397561,0,47.233754,-121.033478,972,968,51,15
53011314,Washington,WA,Columbia County,Town,539452,0,46.518202,-118.124502,465,449,51,11
55011679,Wisconsin,WI,Marathon County,Village,55807133,67396,44.89122,-89.549651,775,739,246,2302
55011649,Wisconsin,WI,Sheboygan County,Village,2440480,106900,43.677038,-87.9479,742,726,277,55
55011415,Wisconsin,WI,Washington County,Village,2324126,0,43.432069,-88.047646,875,876,309,84
55011217,Wisconsin,WI,Jackson County,Village,3000694,0,44.383094,-91.015289,535,509,204,34
55011556,Wisconsin,WI,Eau Claire County,CDP,5865800,1734160,44.819561,-91.436434,979,926,181,73
55011592,Wisconsin,WI,Portage County,City,44495568,3222991,44.5253,-89.550377,707,656,257,5008
55011622,Wisconsin,WI,Shawano County,Village,4632347,65328,44.741635,-89.045847,516,423,256,132
55011565,Wisconsin,WI,Outagamie County,Village,4052250,267818,44.445041,-88.57645,663,636,201,147
55011517,Wisconsin,WI,Iowa County,Village,1291837,0,42.841667,-90.396218,532,532,148,27
55011094,Wisconsin,WI,Pepin County,City,4523470,272682,44.622188,-91.960151,551,502,265,220
55011541,Wisconsin,WI,Wood County,Village,3073394,0,44.497072,-89.801758,679,588,207,35
55011487,Wisconsin,WI,Bayfield County,CDP,2979179,0,46.775588,-91.380612,232,83,211,3
55011715,Wisconsin,WI,St. Croix County,Village,4615086,0,44.948473,-92.285281,737,804,314,158
5501926,Wisconsin,WI,La Crosse County,Village,3206813,0,43.891889,-90.98889,675,664,227,142
55011631,Wisconsin,WI,Barron County,Village,7362475,374841,45.390714,-92.149736,597,573,195,233
55011670,Wisconsin,WI,Crawford County,Village,12489774,40570,43.085852,-90.898947,486,475,215,71
55011502,Wisconsin,WI,Brown County,Village,7359395,100142,44.668206,-88.234279,666,706,184,406
55011712,Wisconsin,WI,Lafayette County,CDP,624263,33335,42.647308,-89.857206,723,591,230,19
55011469,Wisconsin,WI,Waukesha County,City,50448848,4471679,43.066154,-88.244454,1274,1200,450,1105
55011628,Wisconsin,WI,Washburn County,CDP,2965981,200404,45.905802,-91.83106,839,853,198,11
55011463,Wisconsin,WI,Grant County,Village,1020115,0,42.940412,-90.97229,662,627,179,13
55011673,Wisconsin,WI,Sauk County,Village,3089731,12815,43.478206,-89.774072,818,819,194,321
55011613,Wisconsin,WI,Fond du Lac County,CDP,1913753,938132,43.812533,-88.388613,739,735,31,54
55011694,Wisconsin,WI,Kenosha County,CDP,3548077,0,42.508511,-88.186571,0,0,0,0
55011385,Wisconsin,WI,Green County,Village,3077976,41694,42.74464,-89.590257,654,591,291,216
55011664,Wisconsin,WI,Dodge County,City,12037987,156711,43.631547,-88.737534,726,687,377,844
55011175,Wisconsin,WI,Douglas County,CDP,4746858,54667,46.240045,-91.799516,378,235,256,20
55011583,Wisconsin,WI,Walworth County,CDP,1743984,0,42.640657,-88.413527,1147,1143,78,28
55011697,Wisconsin,WI,Winnebago County,CDP,5986260,0,44.198242,-88.659905,608,621,198,9
55011412,Wisconsin,WI,Chippewa County,Village,8832269,0,45.198776,-91.566519,683,676,200,38
55011700,Wisconsin,WI,Dane County,CDP,73824989,301415,43.245704,-89.281518,1050,927,356,460
55011718,Wisconsin,WI,Monroe County,Village,1465020,0,44.027847,-90.386049,909,955,223,16
55011499,Wisconsin,WI,Price County,Village,5150834,63716,45.541267,-90.29281,490,432,258,114
55011091,Wisconsin,WI,Polk County,Village,4983200,8328,45.363176,-92.634675,794,712,313,123
55011691,Wisconsin,WI,Taylor County,CDP,2918870,0,45.220619,-90.323224,0,0,0,0
55011310,Wisconsin,WI,Sawyer County,CDP,22939362,574285,45.969431,-91.368848,461,389,204,337
55011553,Wisconsin,WI,Waupaca County,Village,2271573,347672,44.460733,-89.146542,708,729,244,31
55011661,Wisconsin,WI,Buffalo County,CDP,450809,0,44.302329,-91.705204,659,662,29,3
55011667,Wisconsin,WI,Marinette County,Village,3619287,30836,45.378247,-87.954834,421,377,186,140
55011634,Wisconsin,WI,Waushara County,CDP,2740820,0,44.169573,-88.896272,0,0,0,0
55011676,Wisconsin,WI,Vernon County,City,6958722,23131,43.652864,-90.858193,651,645,258,234
55011709,Wisconsin,WI,Clark County,Village,2149173,0,44.950833,-90.598773,531,499,215,53
55011340,Wisconsin,WI,Green Lake County,Village,979536,0,43.746435,-89.138277,547,442,161,13
55011088,Wisconsin,WI,Dunn County,Village,7675464,0,45.049762,-92.124327,747,725,297,17
55011601,Wisconsin,WI,Door County,City,25449980,4355137,44.822676,-87.369806,704,658,276,1470
55011118,Wisconsin,WI,Pierce County,Village,9715543,2841,44.736178,-92.480249,717,700,264,473
55011532,Wisconsin,WI,Racine County,Village,45267726,663017,42.732913,-88.250323,1223,1078,341,141
55011685,Wisconsin,WI,Trempealeau County,City,15160580,0,44.370339,-91.347493,573,530,208,237
55011319,Wisconsin,WI,Florence County,CDP,684310,0,45.843027,-88.667306,0,0,0,0
55011451,Wisconsin,WI,Rock County,Village,3074817,0,42.629377,-89.257259,748,712,300,174
55011688,Wisconsin,WI,Jefferson County,City,22694376,775454,42.837439,-88.734282,885,853,356,331
55011577,Wisconsin,WI,Milwaukee County,City,12507388,43663,42.912643,-87.862312,798,754,252,3235
55011421,Wisconsin,WI,Ashland County,CDP,9845448,219826,46.60268,-90.659387,517,409,308,67
55011526,Wisconsin,WI,Columbia County,Village,3199177,24041,43.450683,-89.240512,724,735,306,141
55025898,Wisconsin,WI,Adams County,Track,24273457,1656645,44.3312112,-89.9116836,785,777,180,92
55011181,Wisconsin,WI,Burnett County,Village,7721303,57865,45.780318,-92.682516,557,495,270,205
55011682,Wisconsin,WI,Rusk County,Village,2423324,30478,45.425644,-91.41524,554,546,208,42
55011490,Wisconsin,WI,Calumet County,Village,1308902,33966,44.118481,-88.101704,710,716,157,25
55011706,Wisconsin,WI,Juneau County,City,20324020,888069,43.638365,-89.77576,0,0,0,0
55011514,Wisconsin,WI,Manitowoc County,Village,3167121,10388,44.149129,-87.950968,614,520,234,89
55011610,Wisconsin,WI,Oconto County,Village,2656082,0,45.000732,-88.369328,381,335,152,68
55011298,Wisconsin,WI,Forest County,CDP,5044956,0,45.55968,-88.669656,419,400,114,52
55011466,Wisconsin,WI,Iron County,CDP,2766724,0,46.410323,-90.2695,0,0,0,0
55011721,Wisconsin,WI,Menominee County,CDP,22142397,30774,45.005484,-88.874832,396,340,99,14
55011457,Wisconsin,WI,Marquette County,CDP,1243982,0,43.765302,-89.45979,715,686,150,35
55011523,Wisconsin,WI,Richland County,City,12055524,218772,43.340476,-90.38342,547,503,291,987
55011658,Wisconsin,WI,Ozaukee County,CDP,6069105,189730,43.47021,-87.993466,918,908,274,45
55011625,Wisconsin,WI,Lincoln County,City,20113508,4130722,45.478961,-89.711773,609,556,302,571
5401901,West Virginia,WV,Preston County,Town,867205,0,39.392886,-79.746578,680,736,206,16
5401862,West Virginia,WV,Kanawha County,City,9362451,197073,38.377616,-81.819251,695,696,221,1336
5401919,West Virginia,WV,McDowell County,City,15636590,75563,37.428054,-81.591427,417,539,193,198
5401706,West Virginia,WV,Mason County,Town,1083666,121833,38.831041,-82.1353,555,538,103,12
5401817,West Virginia,WV,Ritchie County,City,6988628,64585,39.284101,-80.966088,573,560,352,102
5401745,West Virginia,WV,Cabell County,CDP,15785296,2950057,38.486676,-82.282253,697,723,269,126
5401718,West Virginia,WV,Pocahontas County,CDP,2928439,0,38.185962,-80.015187,0,0,0,0
5401712,West Virginia,WV,Fayette County,CDP,1688989,5920,37.938145,-81.150437,497,457,78,54
5401937,West Virginia,WV,Brooke County,Village,370143,0,40.191326,-80.664736,641,489,277,8
5401556,West Virginia,WV,Pleasants County,City,1057027,3974,39.378264,-81.263217,527,544,223,100
5401811,West Virginia,WV,Webster County,CDP,446315,0,38.460516,-80.373231,0,0,0,0
5401922,West Virginia,WV,Ohio County,Town,2827464,4894,40.164439,-80.597091,577,574,202,170
5401892,West Virginia,WV,Logan County,CDP,6060899,62749,37.78681,-81.984432,523,549,236,99
5401784,West Virginia,WV,Monongalia County,City,25857075,1158582,39.637565,-79.946682,799,702,383,5474
5401835,West Virginia,WV,Mercer County,City,7806313,99603,37.368782,-81.096206,683,684,247,1006
5401886,West Virginia,WV,Raleigh County,CDP,4938025,40082,37.812005,-81.144888,860,937,192,63
5401889,West Virginia,WV,Harrison County,City,2203043,0,39.250122,-80.305443,861,814,377,162
5401826,West Virginia,WV,Wyoming County,Town,1988381,107924,37.584535,-81.536384,752,702,206,91
5401592,West Virginia,WV,Braxton County,Town,2737712,85429,38.855517,-80.652732,609,579,227,57
5401928,West Virginia,WV,Marshall County,City,35717726,5755674,40.073753,-80.696027,778,832,115,29
5401934,West Virginia,WV,Mineral County,CDP,7462788,0,39.615175,-78.761355,615,599,217,81
5401793,West Virginia,WV,Hancock County,City,3158857,1656966,40.526958,-80.616868,455,490,184,189
5401898,West Virginia,WV,Nicholas County,CDP,1607256,0,38.422018,-80.654915,0,0,0,0
5401829,West Virginia,WV,Putnam County,Town,1520094,429296,38.471718,-81.81221,722,774,206,69
5401907,West Virginia,WV,Boone County,CDP,1547805,44545,37.970223,-81.71774,530,550,53,9
5401778,West Virginia,WV,Marion County,Town,1264019,115133,39.458342,-80.220774,620,568,225,59
5401763,West Virginia,WV,Berkeley County,City,17173467,42877,39.457769,-77.978212,865,872,343,3431
5401664,West Virginia,WV,Taylor County,Town,789689,0,39.266612,-80.128512,473,348,235,26
5401916,West Virginia,WV,Wayne County,Town,1899944,0,38.225091,-82.441558,526,509,228,399
5401877,West Virginia,WV,Tyler County,City,1359979,0,39.559821,-80.998698,591,577,346,150
5401880,West Virginia,WV,Wetzel County,Town,756959,13840,39.494863,-80.559986,363,352,121,18
54022070,West Virginia,WV,Barbour County,Track,319951317,1319368,37.5517187,-81.5793264,636,616,73,81
5401847,West Virginia,WV,Mingo County,CDP,13642471,0,37.648768,-82.131575,611,626,96,58
5401775,West Virginia,WV,Wood County,CDP,3973401,38921,39.181175,-81.513284,781,808,294,130
5401871,West Virginia,WV,Jefferson County,CDP,21829527,820758,39.212602,-77.810685,1346,1359,328,211
5401814,West Virginia,WV,Morgan County,Town,1373090,0,39.531351,-78.455275,449,460,227,55
5401820,West Virginia,WV,Monroe County,Town,819606,0,37.398976,-80.795017,563,615,202,72
5401931,West Virginia,WV,Greenbrier County,City,5060988,72349,37.796251,-80.301516,740,725,231,368
5401853,West Virginia,WV,Jackson County,City,8221562,285384,38.820029,-81.708811,574,573,360,571
5401940,West Virginia,WV,Randolph County,Town,1072731,0,38.89802,-79.963734,525,675,203,4
5401913,West Virginia,WV,Hardy County,Town,840398,14048,39.078767,-78.590305,449,461,151,36
5401925,West Virginia,WV,Lewis County,City,5034523,125528,39.038762,-80.462208,576,552,265,595
5602284,Wyoming,WY,Albany County,Track,15528493,0,41.0786928,-104.8136777,425,424,18,18
5601418,Wyoming,WY,Lincoln County,CDP,12718696,0,42.862266,-110.900716,0,0,0,0
5601430,Wyoming,WY,Teton County,CDP,59631999,1076908,43.475236,-110.91455,1609,1695,321,88
5601400,Wyoming,WY,Fremont County,Town,9277372,0,43.238066,-108.106792,683,634,268,80
5601385,Wyoming,WY,Sheridan County,Town,1608680,0,44.907898,-107.166066,699,726,416,98
5601397,Wyoming,WY,Carbon County,Town,8801764,490865,41.452317,-106.811489,899,952,330,127
5601328,Wyoming,WY,Big Horn County,CDP,10627223,0,44.249778,-107.614964,0,0,0,0
5601388,Wyoming,WY,Natrona County,CDP,1107291,86193,42.806204,-106.434625,972,968,51,9
5601355,Wyoming,WY,Sublette County,Town,2326391,0,42.55781,-110.101051,903,860,245,96
5601376,Wyoming,WY,Laramie County,Town,8350829,0,41.180296,-104.06919,706,638,335,109
5601427,Wyoming,WY,Platte County,CDP,5957495,95771,42.061641,-105.06758,0,0,0,0
5601424,Wyoming,WY,Sweetwater County,Town,4447613,0,41.667901,-107.979033,958,835,345,37
5601370,Wyoming,WY,Converse County,CDP,2631738,264834,42.651707,-105.177776,0,0,0,0
5601364,Wyoming,WY,Uinta County,Town,2237998,0,41.272325,-110.334085,785,715,268,122
5601343,Wyoming,WY,Goshen County,Town,806404,0,42.138665,-104.346105,751,734,139,26
5601322,Wyoming,WY,Weston County,CDP,5737163,0,43.815872,-104.151671,0,0,0,0
5601421,Wyoming,WY,Niobrara County,Town,4732789,0,42.664277,-104.091328,0,0,0,0
5601358,Wyoming,WY,Park County,Town,2256855,0,44.152891,-108.860971,649,635,216,45
5601409,Wyoming,WY,Crook County,Town,7902702,22625,44.404823,-104.366209,774,720,425,136
5601373,Wyoming,WY,Hot Springs County,CDP,16916401,0,43.781866,-108.56782,0,0,0,0
5601433,Wyoming,WY,Campbell County,Town,7388298,0,43.748514,-105.496241,1056,1076,308,291
1102621,District of Columbia,DC,District of Columbia,Track,2379832,2936613,38.813245,-77.0238468,980,1007,391,751
21024399,Kentucky,KY,Adair County,Track,70425451,304636,38.1519343,-84.7074267,789,825,194,121
3802774,North Dakota,ND,Adams County,Track,3300692,439905,48.1590408,-103.6106598,772,690,286,161
72023536,Puerto Rico,PR,Adjuntas Municipio,Track,10987037,4527,18.0178085,-66.83907,817,949,295,25
5002705,Vermont,VT,Addison County,Track,57050558,492324,43.3070262,-72.4490728,1265,1261,305,105
